confidence,label,second_level,url,user
92,coast,Body of Water,4633,12
92,shore,Body of Water,4633,12
76,cape,Clothing,4633,12
27,building,"Cities, Towns, & Buildings",6326,12
11,bar,Restaurants,6326,12
11,restaurant,Restaurants,6326,12
76,picture frame,Furniture,1573,12
64,art,Art,1573,12
44,photograph,Art,1573,12
38,image,Art,1573,12
36,painting,Art,1573,12
26,modern art,Art,1573,12
99,pet,Wild Animals,9043,12
94,animal,Wild Animals,9043,12
94,mammal,Wild Animals,9043,12
55,dog,Wild Animals,9043,12
54,puppy,Wild Animals,9043,12
13,carnivoran,Wild Animals,9043,12
88,drink,Food,6255,12
40,coffee,Food,6255,12
39,food,Food,6255,12
35,caffeine,Food,6255,12
25,latte,Food,6255,12
20,dish,Food,6255,12
98,christmas tree,Holidays,2489,12
97,tree,"Flowers, Plants, Trees",2489,12
94,christmas decoration,Holidays,2489,12
86,christmas,Holidays,2489,12
42,decor,Furniture,2489,12
28,woody plant,"Flowers, Plants, Trees",2489,12
25,bar,Restaurants,3561,12
13,restaurant,Restaurants,3561,12
89,ancient history,History,3307,12
50,column,"Cities, Towns, & Buildings",3307,12
47,building,"Cities, Towns, & Buildings",3307,12
44,architecture,"Cities, Towns, & Buildings",3307,12
44,place of worship,"Cities, Towns, & Buildings",3307,12
43,arch,"Cities, Towns, & Buildings",3307,12
93,dish,Food,5307,12
88,food,Food,5307,12
74,meal,Food,5307,12
69,supper,Food,5307,12
38,lunch,Food,5307,12
38,asian food,Food,5307,12
87,landmark,Nonbuilding Structures,4923,12
71,night,Time of Day,4923,12
71,tower,"Cities, Towns, & Buildings",4923,12
57,evening,Time of Day,4923,12
44,city,"Cities, Towns, & Buildings",4923,12
37,cityscape,"Cities, Towns, & Buildings",4923,12
56,color,Color,5511,12
47,light,Electricity & Lighting,5511,12
29,darkness,Time of Day,5511,12
26,tree,"Flowers, Plants, Trees",5511,12
23,flower,"Flowers, Plants, Trees",5511,12
19,branch,"Flowers, Plants, Trees",5511,12
50,comics,Reading,6179,12
37,art,Reading,6179,12
33,comic book,Reading,6179,12
26,crowd,People,6179,12
25,collage,Reading,6179,12
17,poster,Reading,6179,12
97,habitat,Terrain,10099,12
95,tree,"Flowers, Plants, Trees",10099,12
93,autumn,Seasons,10099,12
93,woodland,Terrain,10099,12
84,leaf,"Flowers, Plants, Trees",10099,12
83,natural environment,Terrain,10099,12
98,skyline,"Cities, Towns, & Buildings",9504,12
98,metropolitan area,"Cities, Towns, & Buildings",9504,12
96,geographical feature,Terrain,9504,12
92,metropolis,"Cities, Towns, & Buildings",9504,12
90,horizon,Sky,9504,12
89,skyscraper,"Cities, Towns, & Buildings",9504,12
86,window,House,11150,12
55,door,House,11150,12
54,facade,"Cities, Towns, & Buildings",11150,12
49,arch,"Cities, Towns, & Buildings",11150,12
47,art,Art,11150,12
43,altar,Religious Items,11150,12
89,cathedral,Religious Items,11861,12
76,place of worship,"Cities, Towns, & Buildings",11861,12
74,building,"Cities, Towns, & Buildings",11861,12
53,church,Religious Items,11861,12
30,gothic architecture,"Cities, Towns, & Buildings",11861,12
20,night,Time of Day,11861,12
53,advertising,Advertising,8838,12
46,poster,Art,8838,12
24,community,People,8838,12
18,education,Education,8838,12
15,presentation,Education,8838,12
12,brand,Retail,8838,12
77,memorial,Nonbuilding Structures,12352,12
65,grave,Nonbuilding Structures,12352,12
36,headstone,Nonbuilding Structures,12352,12
23,text,"Letters, Numbers, Words",12352,12
87,drum,Music,14478,79
82,drums,Music,14478,79
57,percussion,Music,14478,79
43,lighting,Electricity & Lighting,14478,79
35,drink,Beverages,14478,79
30,drummer,Music,14478,79
33,umbrella,Fashion Accessories,13093,79
25,brand,Retail,5340,79
15,product,Retail,5340,79
15,toy,Toys,5340,79
11,font,"Letters, Numbers, Words",5340,79
74,image,Art,2459,79
72,screenshot,Art,2459,79
65,darkness,Time of Day,2459,79
43,album cover,Music,2459,79
34,art,Art,2459,79
31,poster,Art,2459,79
94,color,Color,5576,79
77,shape,Color,5576,79
62,red,Color,5576,79
59,image,Color,5576,79
45,modern art,Color,5576,79
41,art,Color,5576,79
24,textile,Clothing,10133,79
14,painting,Art,10133,79
12,material,Materials,10133,79
12,pet,Wild Animals,10133,79
11,animal,Wild Animals,10133,79
56,art,Color,13102,79
48,shape,Color,13102,79
44,color,Color,13102,79
26,screenshot,Color,13102,79
25,games,Color,13102,79
24,painting,Color,13102,79
83,tree,"Flowers, Plants, Trees",6261,79
70,christmas decoration,Holidays,6261,79
67,christmas tree,Holidays,6261,79
57,christmas,Holidays,6261,79
30,event,Live Events,6261,79
24,christmas lights,Holidays,6261,79
93,house,House,764,12
75,estate,Real Estate,764,12
73,residential area,House,764,12
68,garden,House,764,12
64,home,House,764,12
51,tree,"Flowers, Plants, Trees",764,12
97,landmark,Nonbuilding Structures,2964,12
84,metropolis,"Cities, Towns, & Buildings",2964,12
83,night,Time of Day,2964,12
75,cityscape,"Cities, Towns, & Buildings",2964,12
65,evening,Time of Day,2964,12
65,tower,"Cities, Towns, & Buildings",2964,12
95,human settlement,People,12193,12
94,town,Real Estate,12193,12
92,residential area,House,12193,12
88,neighbourhood,House,12193,12
82,cityscape,Real Estate,12193,12
76,village,Real Estate,12193,12
14,people,People,943,12
11,christmas,Holidays,943,12
69,ancient history,History,12862,12
34,alley,Roads and Bridges,12862,12
27,darkness,Time of Day,12862,12
25,ruins,History,12862,12
24,infrastructure,Roads and Bridges,12862,12
21,wall,Nonbuilding Structures,12862,12
90,neighbourhood,House,13132,12
86,architecture,Architecture,13132,12
83,landmark,Nonbuilding Structures,13132,12
79,house,House,13132,12
77,estate,Architecture,13132,12
73,town,Architecture,13132,12
96,cityscape,"Cities, Towns, & Buildings",11515,12
93,town,"Cities, Towns, & Buildings",11515,12
90,city,"Cities, Towns, & Buildings",11515,12
89,skyline,"Cities, Towns, & Buildings",11515,12
86,geographical feature,Terrain,11515,12
83,human settlement,People,11515,12
18,community,Family & Relationships,4961,12
16,youth,Family & Relationships,4961,12
15,social group,Family & Relationships,4961,12
13,education,Education,4961,12
72,estate,"Cities, Towns, & Buildings",13939,12
66,city,"Cities, Towns, & Buildings",13939,12
61,landmark,Nonbuilding Structures,13939,12
56,neighbourhood,House,13939,12
56,town square,"Cities, Towns, & Buildings",13939,12
52,residential area,House,13939,12
78,tourism,Travel,1890,12
27,vacation,Travel,1890,12
24,travel,Travel,1890,12
14,evening,Time of Day,1890,12
13,image,Art,1890,12
96,town,"Cities, Towns, & Buildings",6489,12
81,cityscape,"Cities, Towns, & Buildings",6489,12
79,city,"Cities, Towns, & Buildings",6489,12
76,human settlement,People,6489,12
72,town square,"Cities, Towns, & Buildings",6489,12
43,plaza,"Cities, Towns, & Buildings",6489,12
87,art,Color,9559,12
86,color,Color,9559,12
62,wall,Nonbuilding Structures,9559,12
42,urban area,Roads and Bridges,9559,12
25,modern art,Color,9559,12
25,street,Roads and Bridges,9559,12
97,flower,"Flowers, Plants, Trees",4594,12
96,yellow,Color,4594,12
93,flower bouquet,"Flowers, Plants, Trees",4594,12
86,floristry,"Flowers, Plants, Trees",4594,12
74,floral design,"Flowers, Plants, Trees",4594,12
73,plant,"Flowers, Plants, Trees",4594,12
99,snow,Weather,6462,98
98,winter,Seasons,6462,98
94,season,Seasons,6462,98
92,tree,Weather,6462,98
89,weather,Weather,6462,98
70,freezing,Weather,6462,98
99,pet,Wild Animals,5501,12
95,mammal,Wild Animals,5501,12
94,animal,Wild Animals,5501,12
56,bolognese,Food,5501,12
51,dog,Wild Animals,5501,12
44,carnivoran,Wild Animals,5501,12
35,pattern,Clothing,5603,12
31,psychedelic art,Art,5603,12
31,toy,Art,5603,12
27,art,Art,5603,12
23,shape,Art,5603,12
20,font,"Letters, Numbers, Words",5603,12
48,tree,"Flowers, Plants, Trees",11015,12
37,window,House,11015,12
33,photograph,Art,11015,12
24,home,House,11015,12
23,house,House,11015,12
22,winter,Seasons,11015,12
72,tourism,Travel,1366,98
68,tours,Travel,1366,98
50,vacation,Travel,1366,98
29,sea,Body of Water,1366,98
19,travel,Travel,1366,98
13,people,People,1366,98
86,building,"Cities, Towns, & Buildings",9391,12
80,cathedral,Religious Items,9391,12
77,place of worship,"Cities, Towns, & Buildings",9391,12
57,metropolis,"Cities, Towns, & Buildings",9391,12
49,symmetry,Design,9391,12
45,landmark,Nonbuilding Structures,9391,12
90,landmark,Nonbuilding Structures,6685,12
86,town,"Cities, Towns, & Buildings",6685,12
73,human settlement,People,6685,12
69,cityscape,"Cities, Towns, & Buildings",6685,12
68,city,"Cities, Towns, & Buildings",6685,12
67,town square,"Cities, Towns, & Buildings",6685,12
89,door,House,171,12
89,window,House,171,12
85,facade,"Cities, Towns, & Buildings",171,12
68,architecture,"Cities, Towns, & Buildings",171,12
51,arch,"Cities, Towns, & Buildings",171,12
50,urban area,"Cities, Towns, & Buildings",171,12
31,vehicle,Automotive,7962,12
28,art,Art,7962,12
14,wood,Materials,7962,12
97,urban area,Roads and Bridges,12291,12
84,color,Color,12291,12
53,street,Roads and Bridges,12291,12
51,art,Color,12291,12
38,neighbourhood,House,12291,12
36,city,Roads and Bridges,12291,12
46,jewellery,Fashion Accessories,387,12
42,food,Food,387,12
32,produce,Food,387,12
23,fashion accessory,Fashion Accessories,387,12
14,blue,Color,387,12
14,coconut,Food,387,12
49,musical theatre,Live Events,5727,12
34,people,People,5727,12
25,photograph,Art,5727,12
18,fashion,Clothing,5727,12
16,stage,Live Events,5727,12
12,performing arts,Live Events,5727,12
85,stage,Live Events,10690,12
70,nightclub,Live Events,10690,12
43,musical theatre,Live Events,10690,12
42,music venue,Live Events,10690,12
40,performance,Live Events,10690,12
33,entertainment,Live Events,10690,12
78,meal,Food,11838,12
69,brunch,Food,11838,12
56,food,Food,11838,12
47,dish,Food,11838,12
42,buffet,Restaurants,11838,12
27,dinner,Food,11838,12
61,people,People,11680,12
11,festival,Holidays,11680,12
59,people,Family & Relationships,10768,12
19,person,Family & Relationships,10768,12
13,woman,Family & Relationships,10768,12
12,ceremony,Family & Relationships,10768,12
75,wheel,Automotive,975,12
28,person,People,975,12
13,tire,Automotive,975,12
13,mechanic,Automotive,975,12
87,building,"Cities, Towns, & Buildings",448,98
85,estate,"Cities, Towns, & Buildings",448,98
62,stately home,House,448,98
57,tree,"Flowers, Plants, Trees",448,98
54,castle,"Cities, Towns, & Buildings",448,98
53,abbey,"Cities, Towns, & Buildings",448,98
91,pet,Wild Animals,11784,98
76,black,Color,11784,98
73,monochrome,Color,11784,98
72,mammal,Wild Animals,11784,98
72,monochrome photography,Color,11784,98
62,dog,Wild Animals,11784,98
88,botany,"Flowers, Plants, Trees",11433,12
87,tree,"Flowers, Plants, Trees",11433,12
81,leaf,"Flowers, Plants, Trees",11433,12
78,flower,"Flowers, Plants, Trees",11433,12
75,garden,Landscaping,11433,12
62,pond,Body of Water,11433,12
97,town,"Cities, Towns, & Buildings",13661,12
85,landmark,Nonbuilding Structures,13661,12
81,building,"Cities, Towns, & Buildings",13661,12
53,facade,"Cities, Towns, & Buildings",13661,12
44,tourism,Travel,13661,12
41,neighbourhood,House,13661,12
93,people,People,1034,98
91,person,People,1034,98
86,smile,People,1034,98
80,woman,People,1034,98
73,female,People,1034,98
71,facial expression,People,1034,98
98,season,Seasons,13169,12
98,autumn,Seasons,13169,12
95,tree,"Flowers, Plants, Trees",13169,12
93,leaf,"Flowers, Plants, Trees",13169,12
89,flower,"Flowers, Plants, Trees",13169,12
73,flora,"Flowers, Plants, Trees",13169,12
25,person,People,8884,98
21,clothing,Clothing,8884,98
93,windmill,Agriculture,14907,98
87,mill,"Cities, Towns, & Buildings",14907,98
53,machine,Construction,14907,98
44,tower,"Cities, Towns, & Buildings",14907,98
43,vehicle,Automotive,14907,98
41,sea,Body of Water,14907,98
64,people,Family & Relationships,14007,98
27,person,Family & Relationships,14007,98
18,adult,Family & Relationships,14007,98
15,ceremony,Family & Relationships,14007,98
15,family,Family & Relationships,14007,98
11,ritual,Family & Relationships,14007,98
87,landmark,Nonbuilding Structures,13684,12
72,tourism,Travel,13684,12
47,park,"Cities, Towns, & Buildings",13684,12
46,place of worship,"Cities, Towns, & Buildings",13684,12
44,city,"Cities, Towns, & Buildings",13684,12
38,building,"Cities, Towns, & Buildings",13684,12
14,advertising,Advertising,9059,12
90,blue,Color,8595,12
86,skyscraper,"Cities, Towns, & Buildings",8595,12
78,sky,Sky,8595,12
66,urban area,"Cities, Towns, & Buildings",8595,12
65,tower,"Cities, Towns, & Buildings",8595,12
63,reflection,Color,8595,12
87,vehicle,Automotive,1824,98
81,street,Roads and Bridges,1824,98
80,bicycle,Sports,1824,98
78,road,Roads and Bridges,1824,98
69,lane,Roads and Bridges,1824,98
67,urban area,Roads and Bridges,1824,98
54,city,"Cities, Towns, & Buildings",11244,98
46,sea,Body of Water,11244,98
40,river,Body of Water,11244,98
32,waterway,Body of Water,11244,98
25,coast,Body of Water,11244,98
24,vacation,Travel,11244,98
67,design,Art,7569,98
32,poster,Art,7569,98
29,art,Art,7569,98
26,brand,Retail,7569,98
18,wall,Nonbuilding Structures,7569,98
14,advertising,Advertising,7569,98
13,footwear,Fashion Accessories,9590,98
95,floristry,"Flowers, Plants, Trees",10180,98
71,flower,"Flowers, Plants, Trees",10180,98
63,ceremony,Family & Relationships,10180,98
45,wedding,Family & Relationships,10180,98
37,aisle,Retail,10180,98
23,floral design,"Flowers, Plants, Trees",10180,98
96,tree,Natural Elements,14815,98
87,reflection,Art,14815,98
70,river,Body of Water,14815,98
44,water,Natural Elements,14815,98
42,woody plant,Natural Elements,14815,98
41,landmark,Nonbuilding Structures,14815,98
48,clothing,Clothing,123,98
39,graduation,Education,123,98
95,people,Family & Relationships,13471,98
64,social group,Family & Relationships,13471,98
46,team,Family & Relationships,13471,98
41,family,Family & Relationships,13471,98
25,community,Family & Relationships,13471,98
25,tree,"Flowers, Plants, Trees",13471,98
26,adult,People,14164,98
23,person,People,14164,98
22,art exhibition,Art,14164,98
18,clothing,Fashion Accessories,14164,98
12,flooring,Rooms,14164,98
11,dress,Fashion Accessories,14164,98
53,musical theatre,Live Events,3451,98
18,performance art,Live Events,3451,98
16,screenshot,Art,3451,98
14,performing arts,Live Events,3451,98
12,stage,Live Events,3451,98
11,action figure,Art,3451,98
38,clothing,Clothing,14138,98
25,person,People,14138,98
14,fashion,Clothing,14138,98
11,art exhibition,Art,14138,98
86,light,Electricity & Lighting,11820,98
83,night,Time of Day,11820,98
81,darkness,Time of Day,11820,98
32,evening,Time of Day,11820,98
30,shape,Color,11820,98
18,color,Color,11820,98
77,winter,Seasons,1346,98
66,tree,Weather,1346,98
60,season,Seasons,1346,98
55,snow,Weather,1346,98
42,urban area,Real Estate,1346,98
34,memorial,Nonbuilding Structures,1346,98
41,nightclub,Live Events,12115,98
34,singing,Live Events,12115,98
34,disco,Live Events,12115,98
22,fun,People,12115,98
19,people,People,12115,98
18,club,Live Events,12115,98
96,shore,Body of Water,9605,98
94,wind wave,Body of Water,9605,98
94,beach,Body of Water,9605,98
93,ocean,Body of Water,9605,98
93,body of water,Body of Water,9605,98
92,wave,Body of Water,9605,98
88,photograph,Color,14498,98
81,color,Color,14498,98
72,image,Color,14498,98
52,snapshot,Color,14498,98
32,fashion,Clothing,14498,98
32,blue,Color,14498,98
59,pet,Wild Animals,14312,98
25,dog,Wild Animals,14312,98
22,mammal,Wild Animals,14312,98
17,animal,Wild Animals,14312,98
15,people,People,14312,98
81,estate,"Cities, Towns, & Buildings",1564,98
80,architecture,"Cities, Towns, & Buildings",1564,98
70,landmark,Nonbuilding Structures,1564,98
64,plaza,"Cities, Towns, & Buildings",1564,98
61,town square,"Cities, Towns, & Buildings",1564,98
56,building,"Cities, Towns, & Buildings",1564,98
89,people,Family & Relationships,12350,98
73,social group,Family & Relationships,12350,98
72,monochrome photography,Art,12350,98
58,monochrome,Art,12350,98
54,audience,Live Events,12350,98
47,crowd,Family & Relationships,12350,98
62,vehicle,Transportation / Shipping,7230,98
37,transport,Transportation / Shipping,7230,98
26,street,Roads and Bridges,7230,98
18,road,Roads and Bridges,7230,98
11,photograph,Art,7230,98
85,floristry,"Flowers, Plants, Trees",3050,98
71,ceremony,Family & Relationships,3050,98
69,flower,"Flowers, Plants, Trees",3050,98
66,wedding,Family & Relationships,3050,98
51,floral design,"Flowers, Plants, Trees",3050,98
49,bride,Family & Relationships,3050,98
35,purple,Color,11168,98
21,photograph,Color,11168,98
17,image,Color,11168,98
11,color,Color,11168,98
11,brand,Retail,11168,98
62,NSFW,,8445,98
99,pet,Wild Animals,8445,98
81,dog,Wild Animals,8445,98
57,dog walking,Wild Animals,8445,98
44,mammal,Wild Animals,8445,98
24,animal,Wild Animals,8445,98
97,tree,Natural Elements,1050,98
84,winter,Seasons,1050,98
79,season,Seasons,1050,98
76,water,Natural Elements,1050,98
68,lake,Body of Water,1050,98
68,river,Body of Water,1050,98
53,advertising,Advertising,1692,98
49,signage,Signs & Flags,1692,98
31,sign,Signs & Flags,1692,98
23,display device,Consumer Electronics,1692,98
23,night,Time of Day,1692,98
21,neon sign,Signs & Flags,1692,98
80,pink,Color,13116,98
68,floristry,"Flowers, Plants, Trees",13116,98
64,flower,"Flowers, Plants, Trees",13116,98
27,meal,Food,13116,98
21,art,Color,13116,98
17,floral design,"Flowers, Plants, Trees",13116,98
56,clothing,Clothing,11339,98
50,model,Clothing,11339,98
50,leg,People,11339,98
48,fashion,Clothing,11339,98
42,photo shoot,Art,11339,98
40,lady,People,11339,98
95,photography,Art,2822,98
89,selfie,People,2822,98
84,image,Art,2822,98
78,smile,People,2822,98
76,facial expression,People,2822,98
70,people,People,2822,98
41,sign,Signs & Flags,4618,98
37,advertising,Advertising,4618,98
22,signage,Signs & Flags,4618,98
19,green,Color,4618,98
65,people,People,78,98
62,crowd,People,78,98
29,tourism,Travel,78,98
24,city,"Cities, Towns, & Buildings",78,98
19,skyline,"Cities, Towns, & Buildings",78,98
18,downtown,"Cities, Towns, & Buildings",78,98
55,advertising,Advertising,14414,98
46,art,Design,14414,98
45,brand,Retail,14414,98
43,design,Design,14414,98
25,poster,Design,14414,98
21,banner,Signs & Flags,14414,98
60,nightclub,Music,1798,98
54,people,People,1798,98
24,smile,People,1798,98
